"Id","price"
1,546370.081170597
2,295836.842900339
3,551990.552667641
4,746592.460585716
5,1926171.28900628
6,265301.758225373
7,1300977.85132433
8,544903.355244136
9,1678857.25610462
10,676252.318525206
11,297347.318958689
12,495635.326701091
13,603166.67258408
14,670691.961002988
15,732812.731786822
16,449933.113059092
17,645520.992918986
18,468420.90471496
19,964786.389493176
20,792238.528139433
21,227747.556760309
22,1199054.52042236
23,158342.485121789
24,1038339.33661625
25,499245.840342182
26,1004376.46900469
27,394820.277273736
28,246649.882432332
29,711303.701322787
30,317645.146148755
31,200323.628657716
32,728787.070692286
33,405591.356733637
34,309719.85691241
35,511322.079181391
36,398281.943532383
37,574848.63903811
38,254171.858947426
39,487623.8224549
40,999976.657588634
41,707319.154076596
42,243511.587457351
43,182166.184996938
44,488457.741668391
45,371591.633837914
46,639647.172338597
47,865687.812414079
48,754022.999685758
49,120131.395976835
50,992239.222574251
51,491989.351779188
52,1707087.13260039
53,271114.515315537
54,1561436.37217369
55,988818.700189145
56,1363876.98467868
57,370644.237542032
58,985597.795737986
59,454133.69445417
60,1898978.74421318
61,1820039.12898526
62,524653.672430523
63,690416.097596374
64,2279214.79017143
65,922881.009657919
66,400585.436754374
67,694050.764774215
68,153903.217098457
69,906588.218647301
70,316084.208779323
71,905608.527962487
72,123603.006982927
73,1247514.53946056
74,566698.603661131
75,1055748.54179235
76,1910136.82247012
77,523659.667900946
78,1463697.14393788
79,828207.258211033
80,707014.843354494
81,411909.325906563
82,854617.769429247
83,1843016.29226663
84,140190.801613208
85,930902.895866417
86,917032.658906642
87,504949.996943832
88,3791339.38257602
89,606035.170500341
90,436413.735510517
91,447804.52723063
92,543314.589421061
93,343827.48725477
94,334223.504197815
95,734478.381753321
96,286329.662535643
97,691934.38348624
98,302478.390416615
99,352073.364467435
100,102120.042897993
101,606587.61402691
102,259671.212521512
103,1086948.24216968
104,1090287.84765566
105,927242.71690656
106,313424.478772888
107,175460.800827946
108,1236374.10519063
109,410453.817200467
110,672938.845067322
111,369974.127416269
112,277406.250576069
113,263740.956363617
114,348639.480305457
115,325203.40618357
116,390232.034573186
117,1042784.41099529
118,858100.853524983
119,332228.342997648
120,1645497.09470579
121,882555.397929975
122,439782.835740938
123,1373796.71704208
124,289799.575821779
125,300796.093214941
126,736798.498863406
127,257424.328960119
128,2582092.48744896
129,902168.48420446
130,236832.880392545
131,306313.544173952
132,501199.816674674
133,124334.692493946
134,236409.621631635
135,829722.68828637
136,806107.943041893
137,172445.007707424
138,1055067.10754486
139,325192.642967806
140,157277.728532478
141,1950367.0375223
142,129517.839292016
143,416164.573571296
144,3102126.90775748
145,443636.610868447
146,334985.980936592
147,320876.192427526
148,2239677.69517198
149,453288.939635742
150,724162.333923188
151,1932644.87302486
152,762628.855364434
153,1243458.96642158
154,3461925.47915739
155,1516250.76865954
156,784830.360482398
157,812236.713554554
158,408277.883608129
159,1293568.14000566
160,931163.966225474
161,211695.483788639
162,157357.757735286
163,268171.922380091
164,240200.860009949
165,399153.310185642
166,693726.126631373
167,177181.890882161
168,1865197.66998904
169,2036791.25310845
170,1445815.90561388
171,359333.759617919
172,975536.040132476
173,781470.138043798
174,438464.923129373
175,282416.503524907
176,510970.174859464
177,258323.903702014
178,937602.724136917
179,1285791.23319744
180,1398709.14407093
181,714365.175029952
182,475211.933702403
183,231866.50435949
184,700101.453044861
185,537393.597347407
186,976168.463797143
187,1855173.84604745
188,72793.881944397
189,562669.845852069
190,1025571.45829079
191,426446.611178858
192,1581028.5106083
193,1187584.38201796
194,208540.884889287
195,365465.93218378
196,348518.364714981
197,561666.695694737
198,343307.167679288
199,876910.788303988
200,589650.203450168
201,697809.490949157
202,508479.319960407
203,396911.416536079
204,1629394.07464524
205,784153.756851489
206,383701.424431374
207,1949370.09420701
208,307027.961114602
209,634699.213731368
210,842837.425619705
211,419938.220616056
212,2319966.71377049
213,442182.677055739
214,828530.758110478
215,880978.999747318
216,479637.769347915
217,1031550.19528357
218,3643307.51078535
219,781090.82306343
220,1225615.38400847
221,935721.098011707
222,355016.677591677
223,211117.391067948
224,2478587.24066747
225,526181.640573606
226,232076.851174866
227,550051.174412454
228,816777.794131278
229,1090362.14496226
230,1254789.71538396
231,1116128.59874189
232,620517.042171408
233,137050.453581074
234,881414.407828601
235,1229136.27460523
236,1486715.78656523
237,685484.277745353
238,803262.38864102
239,1856934.48349726
240,324843.555299655
241,839495.884086919
242,157257.405124391
243,773531.808383213
244,863440.764422243
245,480361.049383163
246,238244.864236413
247,806840.527519745
248,338718.300516257
249,329293.899771468
250,248073.616892877
251,874617.115325835
252,1074742.86281135
253,271810.746158984
254,938024.536173688
255,891667.875038884
256,578799.003120687
257,370807.882556993
258,1061353.61070177
259,1069944.43928645
260,201040.354384865
261,297809.22262927
262,1350102.01306545
263,273235.873798274
264,330029.556860494
265,388674.59807049
266,542931.904221274
267,1289106.27234663
268,238509.159690391
269,394587.330197291
270,288540.007214229
271,2892875.41154584
272,423789.018335512
273,769329.866649656
274,922943.410650192
275,324403.928172401
276,798795.612586011
277,429638.410963972
278,264333.612303435
279,673053.805955315
280,2172215.87872487
281,211676.257074825
282,843771.963066302
283,287785.404114946
284,1171308.88964847
285,253514.714192578
286,495256.51055084
287,4534985.67005781
288,135793.199001072
289,1856505.7154177
290,854287.247356203
291,789714.377389117
292,797507.496947274
293,193456.837008043
294,257768.247222465
295,717114.781756016
296,1251515.11987433
297,420746.820134777
298,181894.326366902
299,880667.659942599
300,307998.983103587
301,392264.886106067
302,912289.184107483
303,956080.583963297
304,1069254.17101953
305,791972.762999234
306,561632.068549377
307,1150955.36984528
308,268121.702488691
309,296780.97588342
310,415730.632618357
311,512738.093622373
312,844411.262661055
313,274529.441667013
314,312798.70495397
315,1577131.41722497
316,383680.645922489
317,467636.236568113
318,337738.580988092
319,699826.91722685
320,253359.620183797
321,294166.141889144
322,1404840.66873252
323,330990.395185303
324,431555.956182374
325,1439945.47986055
326,429569.27195207
327,224387.065048891
328,422518.600244969
329,779129.941869071
330,960238.087411954
331,126731.708709478
332,294868.453118103
333,892134.554982371
334,247832.263908663
335,459513.490251522
336,240446.94813742
337,116749.669968695
338,1094414.81061729
339,343797.263137217
340,365366.898719204
341,635901.050564116
342,1309913.18880039
343,305747.668952967
344,431658.798194202
345,342912.155985229
346,402636.722333045
347,168315.120161592
348,350839.330553705
349,1291906.40892532
350,114778.497243033
351,149347.7310881
352,379868.677920048
353,260496.137536906
354,747703.678058898
355,1533218.02271542
356,144113.297087934
357,279919.705279688
358,1348642.10029465
359,831729.817913633
360,1231616.20502889
361,499852.51091352
362,1718058.88732371
363,505916.641565884
364,1659333.52110316
365,103217.083473227
366,649797.780987657
367,997812.617587549
368,602523.925852016
369,1109446.53551105
370,2037996.67561882
371,759084.003451442
372,2533804.44376709
373,1009651.22640736
374,518581.876355577
375,827914.47413696
376,151697.204940867
377,1016406.67504921
378,788494.946651683
379,1580194.28686931
380,2358972.23119208
381,394233.88971135
382,1538321.23972505
383,846293.125150677
384,1198989.78209544
385,383752.049741338
386,315923.943634306
387,404529.363810387
388,1069282.31573985
389,1265499.95699022
390,114658.092413749
391,225331.619867185
392,298808.328225668
393,428874.091354368
394,640195.196255605
395,573510.449968811
396,860484.493256591
397,1738517.94159652
398,492904.844201575
399,376279.241139183
400,1428818.64620245
401,156819.388543648
402,1078444.98508875
403,369369.120895402
404,1071465.70901249
405,3192676.99756046
406,1986653.7595135
407,258399.412532215
408,161667.914565022
409,273023.983524303
410,169318.43818219
411,345317.319781435
412,152262.143748801
413,384987.340673324
414,308028.370350546
415,808332.480633052
416,79228.937743849
417,528272.413053352
418,627080.359105623
419,327503.982525107
420,744390.757929069
421,1344691.67116668
422,463469.32121896
423,706745.272949818
424,818203.923545297
425,928587.307861774
426,6249978.07289969
427,553837.784831205
428,277607.720751941
429,308900.484542001
430,232460.580141754
431,199307.406398292
432,841780.703357773
433,156722.438268681
434,756681.123711631
435,270334.986749782
436,553013.321085518
437,423814.11574666
438,405297.730741546
439,1219508.46453877
440,192938.306916917
441,808155.596628426
442,489667.821776481
443,450527.121436665
444,3017524.24950801
445,2097175.87385039
446,900921.75661716
447,1356770.19569039
448,867765.085203428
449,652873.334078096
450,454371.600231744
451,1383894.80571297
452,706445.307471123
453,609814.431267237
454,514927.279970679
455,3417595.91757548
456,381206.457935465
457,749596.222420274
458,129611.869631944
459,1129754.74930004
460,228090.922634352
461,252278.825458499
462,267995.414957897
463,180772.742464976
464,349941.392255649
465,1188554.55141846
466,1104264.04044764
467,1059416.77540565
468,692243.478147052
469,1058868.45602207
470,967741.313085659
471,1431195.67021281
472,905849.615952235
473,1882320.52522637
474,308183.842366821
475,710433.376923567
476,511681.827452146
477,470976.464171468
478,482701.806769358
479,495039.010923952
480,795692.807477303
481,1067899.40796985
482,1857946.49305102
483,1877789.43951756
484,203500.674320492
485,359798.008964782
486,482111.06412427
487,1143233.58494404
488,555950.396135222
489,902470.42458627
490,257825.059889468
491,483758.263560244
492,146436.3250438
493,540884.535742463
494,1344870.11268411
495,2118737.75114339
496,349770.755287272
497,618348.912416114
498,386421.213454432
499,403890.674845869
500,343788.31733705
501,284362.931609135
502,276717.187680725
503,1742994.75459885
504,321423.518278709
505,571665.863663245
506,547446.543075694
507,480692.588427439
508,282296.70610738
509,632422.781174513
510,1137847.50791498
511,3111936.87626442
512,388917.84911659
513,534201.175112604
514,415711.785061533
515,1943283.79588262
516,1183787.49438199
517,280373.264227836
518,716924.809990053
519,474732.381155525
520,1667156.429656
521,379996.270116115
522,127651.189690178
523,489620.223652829
524,205295.812565758
525,810641.91271882
526,759561.624804009
527,1219493.93120614
528,705128.225603093
529,864713.489550974
530,1021991.07588645
531,147098.870657694
532,93174.0468974644
533,1354141.80027876
534,893114.614391702
535,333566.374661908
536,1114335.90054177
537,1275547.05552841
538,331682.144423068
539,1247127.00581423
540,338996.675908174
541,512946.466383573
542,500728.613843088
543,900873.729843547
544,254107.252436218
545,874513.154447412
546,1016788.88645124
547,216131.003724548
548,621233.765006942
549,987299.604499441
550,505892.617433149
551,469707.859522043
552,400401.845093422
553,203114.153863238
554,137849.21825006
555,98105.3175705359
556,368182.361113561
557,195909.661541825
558,917036.900205855
559,1037594.6933485
560,478887.209912965
561,506266.616054013
562,529829.566473127
563,204069.405584286
564,1620023.09939416
565,678891.484752159
566,387525.5342209
567,1228250.40331811
568,869597.32767651
569,314608.084550548
570,348946.571387285
571,159534.45789543
572,1296272.61809807
573,1173105.66738897
574,857119.641753305
575,525484.348360363
576,1074827.666815
577,1038345.91297951
578,422556.775025422
579,300314.643058862
580,501048.294369979
581,268891.213195787
582,276194.409347689
583,809889.600582145
584,450719.230883004
585,814950.29503857
586,1090218.47713841
587,382511.091435017
588,821681.242333028
589,213981.832834041
590,119786.609169581
591,6209964.60663711
592,621043.163022671
593,545958.334254777
594,719924.592113734
595,295793.002891654
596,487871.776737068
597,1244453.66560275
598,873080.361582867
599,310145.408149951
600,383252.218587615
601,909443.924736526
602,876509.013276397
603,2396926.56574807
604,851104.28453308
605,139865.768261029
606,552544.51443359
607,2106759.41904274
608,765279.83160919
609,971846.233700966
610,820470.014583479
611,638343.588479139
612,1059460.10529468
613,153269.201596036
614,1789392.39160005
615,313331.83044649
616,414897.635068649
617,490850.038336829
618,809629.763965704
619,714559.694589445
620,243899.727278647
621,874542.016395982
622,974743.965305976
623,198825.077549185
624,434010.1031341
625,425896.871211003
626,3199440.92699472
627,974324.467959458
628,963171.452142927
629,692135.218903818
630,277416.909066176
631,872294.531655967
632,572474.066099139
633,318305.086662564
634,1326033.65165215
635,360781.223022065
636,771858.422354269
637,261401.57255425
638,1433703.35639032
639,1016140.20074455
640,1065490.07128766
641,2232289.60692167
642,101584.261464059
643,166107.586008861
644,235465.22823992
645,1186456.44508077
646,118611.645269801
647,140540.034530176
648,900796.875379982
649,1049178.21735193
650,862877.710638544
651,419951.840611613
652,315526.964551126
653,418005.569565574
654,535258.697132806
655,644606.248679189
656,325058.871382084
657,835329.518558324
658,490695.175970526
659,762315.326558041
660,1540146.16061831
661,1569683.53765188
662,481962.921659676
663,591503.065988907
664,1073973.75202224
665,1693050.91938518
666,283055.383423323
667,1122658.17494845
668,513011.325948045
669,1129289.75025925
670,923024.712089343
671,735571.434932565
672,1488450.21806908
673,530384.8279904
674,92535.7076123282
675,657580.710236129
676,1252885.40340656
677,5856009.37949888
678,702083.091919409
679,515947.92828002
680,407169.125175397
681,1474994.59837779
682,1187428.64547749
683,382357.292362515
684,2214002.2572891
685,849576.504207506
686,459627.847065619
687,883178.096022043
688,243023.127344911
689,2467223.11537326
690,191857.00373244
691,424472.262145864
692,533853.812474625
693,283819.860675845
694,839631.135455043
695,659017.226409381
696,481970.367024671
697,788668.068153642
698,342298.373834671
699,428550.789014202
700,360078.37645969
701,1064293.99074435
702,405422.70556088
703,363134.215761311
704,923318.546799031
705,286041.882364217
706,242962.290219829
707,826594.075026466
708,1086707.53869259
709,256937.322981134
710,1304515.38647111
711,1003497.26095334
712,274282.074942185
713,1742719.58747291
714,1321607.31847536
715,476402.510173074
716,239569.745758705
717,677420.609597312
718,4295833.18733747
719,344142.398538346
720,443151.63454666
721,675078.043407741
722,706110.521403654
723,900726.000838295
724,972427.431105331
725,510786.437335217
726,527236.60224941
727,159572.413411587
728,430678.289581963
729,1227155.32145364
730,906206.574541778
731,817682.155318171
732,434977.269212529
733,1772164.3079505
734,808807.369188618
735,634568.356482992
736,1556923.18182281
737,670700.974046587
738,270848.730200112
739,1066398.75736012
740,365143.308499046
741,997942.694129811
742,681459.644077713
743,987757.295358903
744,1113152.16759042
745,185146.059988306
746,500347.294814889
747,767725.538451922
748,1003412.42373575
749,824192.479361266
750,623252.399942863
751,131182.994673896
752,1276449.55121172
753,1006114.45324431
754,86522.8101842009
755,728677.211009017
756,99087.5444884775
757,2213409.16516794
758,717589.506716839
759,974265.252489047
760,118636.293313993
761,1182012.31032779
762,3046688.43285422
763,175710.755822721
764,348673.72182954
765,1156824.14085479
766,749046.501756899
767,615692.149658383
768,278289.114028705
769,2849574.40515669
770,1069474.56497469
771,1346273.08719093
772,784018.067929666
773,758664.021851251
774,962076.898364208
775,621774.647130095
776,1588087.65778674
777,624054.111966536
778,634592.633935805
779,460643.035610827
780,505941.355640539
781,659113.967975122
782,767084.119847486
783,715751.413902149
784,1236246.1748241
785,308476.2207746
786,282252.266812893
787,341589.64626365
788,163312.25067968
789,142481.756180221
790,907812.532599788
791,333822.591656524
792,719786.724556261
793,235101.43423316
794,360051.263671296
795,2217960.4978468
796,571283.849218554
797,1045683.33516949
798,740863.579549866
799,380922.50977366
800,1158054.22061421
801,823047.54513902
802,825191.659161864
803,403962.594231993
804,684300.683315142
805,380893.771178333
806,878124.751518083
807,233772.499530008
808,936364.121148286
809,1286283.38938492
810,1026711.64538076
811,755702.933679035
812,199946.041917483
813,573029.161858896
814,3768896.65238588
815,547295.988406357
816,1490916.47775036
817,1017963.4977984
818,573376.562943883
819,1616493.64009567
820,435276.901243953
821,429875.929607842
822,2115510.22364439
823,407343.777144219
824,956957.227063206
825,518726.176411132
826,1080242.66613445
827,924390.940982364
828,186120.982884149
829,272150.83497874
830,414386.988097472
831,1447047.24535269
832,1144615.93544408
833,708108.123894147
834,1499677.89508005
835,938483.590051774
836,1684257.50468245
837,739519.663502528
838,1076053.04979086
839,1322865.95377608
840,478619.28613502
841,366649.344658038
842,325676.762954792
843,313861.118970051
844,439250.70721934
845,3246574.82742156
846,454771.971642229
847,980399.20855917
848,219601.234598131
849,1120812.64189926
850,547932.580027893
851,358873.898870985
852,151298.309819384
853,181645.957965739
854,469881.970302024
855,1073336.59958284
856,681221.42173198
857,747632.882689907
858,815074.343635257
859,689311.577671995
860,1267509.46272227
861,559113.734273339
862,963654.327702638
863,503945.525779092
864,2725568.15591559
865,351471.143048582
866,1003726.1482463
867,1003407.06664665
868,784232.064222012
869,310705.070427747
870,1211533.06850603
871,685612.393338403
872,679861.525641597
873,308677.755206775
874,395239.87394196
875,1145022.55939151
876,602819.484881351
877,776914.535278996
878,825542.480430381
879,268566.80508723
880,387980.91675239
881,815980.537504291
882,398348.807136998
883,228903.949528743
884,387568.579702922
885,2489041.50871915
886,827321.210379061
887,2710203.91349335
888,405748.405448221
889,725554.465344299
890,513552.256028567
891,453712.767197261
892,1561808.77466913
893,1240297.08087272
894,986669.198553558
895,131712.05087231
896,397092.091934301
897,465127.528935906
898,365302.179780264
899,462287.697858471
900,463660.586571
901,574371.781341907
902,774408.21050706
903,733097.717915619
904,644937.667562703
905,167960.730811656
906,1189030.19440047
907,849624.366477095
908,1109008.94529219
909,445666.437221147
910,154465.890433163
911,499675.931589995
912,281669.706511764
913,305492.2942111
914,776777.016324291
915,150514.30260062
916,334776.667900009
917,138284.995971061
918,1346424.57013716
919,983651.06216253
920,291662.991772636
921,539012.028223904
922,563088.876392432
923,153026.757967463
924,562486.844689139
925,966085.92566329
926,1145921.90489718
927,2074503.56632137
928,381738.394862064
929,523935.575243962
930,904941.276707233
931,377828.21923159
932,297998.229091561
933,520736.372920791
934,483127.0265557
935,477584.233876849
936,324417.137804515
937,317377.267365765
938,1733289.04474067
939,744951.609445229
940,336184.62600818
941,983894.174440825
942,477015.354301947
943,440799.637806871
944,275544.568734257
945,3351995.71458944
946,3905372.22780529
947,394915.754830895
948,791240.065535759
949,232150.389242945
950,993170.659857052
951,795891.036835683
952,698126.305299577
953,777558.97542703
954,159835.606840682
955,553322.608667464
956,1018325.82667885
957,911546.809663222
958,1272909.21118821
959,228927.533399362
960,1015945.15197519
961,681109.284757758
962,1166254.48475941
963,1531204.85943473
964,1043806.37019035
965,1498087.90795489
966,1436785.31342483
967,1186612.70566335
968,183553.891939061
969,144236.883970577
970,767915.349542236
971,1246675.09753668
972,124099.860475109
973,440326.815514609
974,497548.324546747
975,111978.476123395
976,1008555.5335994
977,926771.511493185
978,721775.138480788
979,892070.674657736
980,210202.13537256
981,392874.6527276
982,477118.87711883
983,400034.830095583
984,1091967.8571332
985,1923730.58612011
986,230837.231393664
987,695630.06189276
988,1093358.44989671
989,304630.671653756
990,529593.17073889
991,246553.533344508
992,1235167.09332192
993,1618477.8661111
994,846588.924012736
995,1051776.54626198
996,159226.870889038
997,355834.203530961
998,1374977.21751186
