"Id","price"
1,1698558.16334012
2,882462.694030456
3,327144.467119423
4,1259945.07241715
5,794795.690699301
6,274047.647746543
7,164922.710065649
8,1069645.056384
9,909396.273931416
10,1654060.15605754
11,453095.892341538
12,833405.019354041
13,324051.234121932
14,647116.757723318
15,944088.855311199
16,1827243.17872026
17,249871.510322338
18,497271.052401474
19,849494.899568913
20,2026984.87971553
21,173445.760466687
22,805472.801607278
23,1062104.89622515
24,335421.515120177
25,980236.547216137
26,1452134.36805965
27,172991.486280364
28,384677.611182387
29,1267977.25440168
30,931063.01261354
31,348484.880965496
32,282128.337428748
33,2135502.67772525
34,222664.42774049
35,144492.754366421
36,447301.941084161
37,925843.846100286
38,267232.172488229
39,884765.678719752
40,1383908.93103071
41,1895425.6203178
42,824488.489913369
43,1000236.0864096
44,346163.143925364
45,615822.867489476
46,320266.252196055
47,1621548.60760826
48,201346.821697064
49,902355.051904716
50,155982.719613848
51,1187173.918543
52,233971.990286969
53,410709.996888062
54,1031601.04532837
55,501711.409006103
56,792260.800933574
57,632654.975540044
58,896383.795784332
59,654184.746057031
60,365798.995134018
61,1591541.69025532
62,353505.155056397
63,722155.175866755
64,1742938.69566263
65,829848.630476242
66,2369476.41167146
67,433937.980991253
68,1790084.43102362
69,777616.930399818
70,568404.251224722
71,159131.203709924
72,282747.176382551
73,136497.231102142
74,230344.372598338
75,1349520.59509379
76,2280000.24875265
77,881941.125191177
78,937846.68164593
79,801827.961454553
80,784595.086232787
81,1351199.78241251
82,504457.327863912
83,3645311.54871176
84,863792.935496769
85,331123.837966841
86,328012.615385034
87,1132591.76221341
88,1353484.47982059
89,292903.9729477
90,415338.19759893
91,341779.814886925
92,2232465.88421193
93,1752775.30620898
94,442317.663070103
95,278407.998985796
96,469996.037690633
97,114878.565549391
98,125645.051387489
99,339459.592818651
100,665579.325942228
101,297061.030207745
102,276001.808572555
103,215489.203561064
104,767855.72108517
105,1702862.26729741
106,1139331.00961117
107,487647.627066303
108,453571.684662113
109,517108.072733874
110,829643.919888626
111,1215631.52226347
112,1500032.14514285
